cin,nom,prenom,age,genre,profession,region,Prime_de_assurance_en_DT,Sujets_demande,description,type_demande,Date_demande
C53954285,Nom_260,Prenom_843,52.459276319481944,Femme,Profession_23,Gafsa,814,Sujet_3,Description_17,Type_5,04/04/2023
C23022859,Nom_179,Prenom_563,26.585693116115962,Femme,Profession_5,Sousse,990,Sujet_3,Description_20,Type_4,11/11/2023
C77022919,Nom_828,Prenom_261,47.079159406795796,Homme,Profession_65,Kasserine,846,Sujet_1,Description_13,Type_2,10/01/2023
C61871775,Nom_372,Prenom_834,41.732083823524604,Femme,Profession_26,Ariana,379,Sujet_6,Description_4,Type_2,07/19/2023
C98486358,Nom_222,Prenom_773,20.52286030644379,Femme,Profession_33,Ariana,804,Sujet_3,Description_16,Type_5,10/10/2023
C36889560,Nom_71,Prenom_851,39.874481326541996,Femme,Profession_92,Kasserine,215,Sujet_1,Description_13,Type_4,05/01/2023
C81376585,Nom_31,Prenom_714,38.442561271116425,Femme,Profession_69,Tataouine,596,Sujet_9,Description_13,Type_3,07/15/2023
C78519910,Nom_411,Prenom_403,34.04913152177647,Homme,Profession_4,Gabes,202,Sujet_2,Description_9,Type_3,08/24/2023
C65004896,Nom_722,Prenom_599,36.116395108434055,Femme,Profession_70,Beja,767,Sujet_5,Description_18,Type_3,05/12/2023
C24582126,Nom_79,Prenom_859,28.880060600628987,Homme,Profession_20,Bizerte,221,Sujet_5,Description_15,Type_4,02/01/2023
C37083464,Nom_807,Prenom_657,32.576294353240414,Homme,Profession_29,Sfax,726,Sujet_4,Description_4,Type_4,09/24/2023
C49582696,Nom_253,Prenom_727,21.814945888571597,Homme,Profession_1,Ben Arous,857,Sujet_4,Description_16,Type_1,09/01/2023
C18195676,Nom_16,Prenom_622,29.219500625720272,Homme,Profession_13,La Manouba,414,Sujet_8,Description_18,Type_2,02/05/2023
C40343539,Nom_668,Prenom_745,49.146648035328624,Homme,Profession_93,Kasserine,668,Sujet_4,Description_12,Type_4,04/13/2023
C34745924,Nom_661,Prenom_266,28.308111866547087,Homme,Profession_91,Ben Arous,407,Sujet_10,Description_10,Type_3,06/21/2023
C22727352,Nom_628,Prenom_94,28.678549573878797,Femme,Profession_62,Gafsa,521,Sujet_6,Description_10,Type_3,09/25/2023
C90065903,Nom_940,Prenom_108,43.65294887968081,Femme,Profession_56,Siliana,248,Sujet_1,Description_12,Type_2,06/26/2023
C82021303,Nom_888,Prenom_348,48.12880196364296,Femme,Profession_8,Monastir,828,Sujet_7,Description_3,Type_3,02/13/2023
C42741111,Nom_474,Prenom_240,38.930040678359084,Femme,Profession_12,Bizerte,214,Sujet_6,Description_7,Type_5,01/26/2023
C49727112,Nom_76,Prenom_694,32.60738933153853,Homme,Profession_100,La Manouba,249,Sujet_9,Description_5,Type_3,05/07/2023
C27763592,Nom_937,Prenom_878,44.138818685702006,Femme,Profession_96,Sidi Bouzid,182,Sujet_5,Description_4,Type_3,07/07/2023
C52716036,Nom_755,Prenom_456,34.556403088141415,Homme,Profession_21,Sfax,187,Sujet_5,Description_6,Type_2,06/20/2023
C59335533,Nom_969,Prenom_485,21.149514562315936,Homme,Profession_93,Kebili,880,Sujet_5,Description_5,Type_4,05/09/2023
C37634006,Nom_955,Prenom_404,48.08632817566357,Femme,Profession_72,Sidi Bouzid,652,Sujet_4,Description_13,Type_3,08/23/2023
C76530882,Nom_485,Prenom_311,37.037380141926086,Homme,Profession_35,Zaghouan,420,Sujet_1,Description_18,Type_3,03/06/2023
C33533959,Nom_822,Prenom_155,35.391246169010046,Homme,Profession_42,Bizerte,102,Sujet_4,Description_12,Type_5,06/02/2023
C75954044,Nom_434,Prenom_848,37.36317573626375,Homme,Profession_52,Monastir,960,Sujet_6,Description_5,Type_4,07/12/2023
C47218568,Nom_981,Prenom_567,37.99502559356151,Femme,Profession_45,Monastir,533,Sujet_4,Description_14,Type_5,11/26/2023
C67977083,Nom_650,Prenom_213,34.37475153675058,Homme,Profession_76,Bizerte,492,Sujet_2,Description_1,Type_1,04/19/2023
C23963846,Nom_945,Prenom_772,41.54296157907235,Femme,Profession_42,Medenine,908,Sujet_6,Description_18,Type_2,03/20/2023
C59472031,Nom_805,Prenom_329,29.41461702469488,Femme,Profession_6,Ben Arous,435,Sujet_3,Description_1,Type_5,01/16/2023
C89822492,Nom_384,Prenom_331,40.747791482640345,Femme,Profession_61,Jendouba,904,Sujet_8,Description_9,Type_5,06/16/2023
C87964341,Nom_553,Prenom_718,24.868190940013058,Femme,Profession_30,Sidi Bouzid,873,Sujet_3,Description_16,Type_3,09/07/2023
C51494473,Nom_486,Prenom_878,53.81027953392802,Homme,Profession_36,Jendouba,949,Sujet_3,Description_1,Type_4,07/16/2023
C31022773,Nom_973,Prenom_406,56.489780328093104,Femme,Profession_74,Tozeur,623,Sujet_4,Description_1,Type_3,07/09/2023
C39438626,Nom_697,Prenom_612,38.95024749044525,Homme,Profession_97,Sousse,649,Sujet_1,Description_12,Type_2,08/17/2023
C22333881,Nom_137,Prenom_831,41.80807018941029,Femme,Profession_35,Tataouine,748,Sujet_10,Description_7,Type_2,12/09/2023
C51196415,Nom_383,Prenom_904,43.84903657994647,Homme,Profession_14,Ben Arous,471,Sujet_8,Description_8,Type_3,03/12/2023
C44022690,Nom_567,Prenom_656,54.93874107128994,Homme,Profession_12,Gafsa,449,Sujet_4,Description_6,Type_4,05/05/2023
C53435960,Nom_904,Prenom_387,35.70123655915083,Femme,Profession_71,Beja,609,Sujet_2,Description_15,Type_3,04/02/2023
C10007197,Nom_862,Prenom_94,24.494776222151216,Homme,Profession_19,Mahdia,737,Sujet_7,Description_16,Type_5,04/26/2023
C75278737,Nom_984,Prenom_739,46.660165323362975,Homme,Profession_70,Medenine,557,Sujet_5,Description_3,Type_2,11/24/2023
C67913782,Nom_170,Prenom_896,47.5520051172322,Homme,Profession_91,Kebili,390,Sujet_9,Description_17,Type_1,05/18/2023
C47053125,Nom_484,Prenom_185,38.29482315178371,Homme,Profession_54,Medenine,140,Sujet_2,Description_18,Type_4,06/08/2023
C48348007,Nom_8,Prenom_770,32.99807894794302,Femme,Profession_22,Bizerte,677,Sujet_1,Description_10,Type_2,11/10/2023
C96750357,Nom_215,Prenom_104,42.156689998297686,Femme,Profession_31,Ariana,518,Sujet_7,Description_7,Type_5,01/14/2023
C35798823,Nom_470,Prenom_504,33.232230139522414,Femme,Profession_82,Tunis,943,Sujet_5,Description_18,Type_4,12/06/2023
C72482539,Nom_691,Prenom_65,41.661819027543345,Femme,Profession_13,Mahdia,126,Sujet_1,Description_3,Type_4,02/04/2023
C53740900,Nom_839,Prenom_792,10.399736948570812,Femme,Profession_89,Ben Arous,403,Sujet_3,Description_8,Type_5,10/09/2023
C11861697,Nom_271,Prenom_645,36.0749499470381,Homme,Profession_5,La Manouba,634,Sujet_8,Description_19,Type_5,04/17/2023
C44208255,Nom_509,Prenom_479,53.91437014114731,Homme,Profession_66,Kebili,185,Sujet_6,Description_2,Type_1,08/05/2023
C62576708,Nom_448,Prenom_63,56.63668157551312,Homme,Profession_40,Gabes,527,Sujet_8,Description_14,Type_5,04/16/2023
C51250081,Nom_862,Prenom_23,34.953014187602996,Homme,Profession_55,Kebili,380,Sujet_6,Description_12,Type_5,12/18/2023
C24400081,Nom_679,Prenom_855,34.014456691735944,Homme,Profession_37,Tozeur,892,Sujet_4,Description_12,Type_1,08/11/2023
C50289901,Nom_436,Prenom_952,21.77591549228765,Homme,Profession_14,Sousse,207,Sujet_2,Description_20,Type_4,11/14/2023
C73484522,Nom_820,Prenom_299,5.469961656259628,Femme,Profession_90,Gabes,895,Sujet_8,Description_20,Type_1,06/03/2023
C91062042,Nom_892,Prenom_750,31.693157351305985,Homme,Profession_98,Sfax,343,Sujet_2,Description_18,Type_5,11/04/2023
C74111980,Nom_595,Prenom_617,43.73368537274023,Homme,Profession_8,Tataouine,828,Sujet_3,Description_2,Type_4,10/27/2023
C29065174,Nom_793,Prenom_940,24.956753327649878,Homme,Profession_41,Tunis,539,Sujet_2,Description_5,Type_3,03/28/2023
C11891351,Nom_563,Prenom_563,33.81189349208857,Homme,Profession_9,Beja,831,Sujet_2,Description_11,Type_2,12/15/2023
C13297094,Nom_643,Prenom_397,41.21957942765216,Homme,Profession_62,Le Kef,457,Sujet_5,Description_17,Type_2,01/01/2023
C77346367,Nom_805,Prenom_60,39.99441845994134,Femme,Profession_19,Le Kef,275,Sujet_9,Description_12,Type_3,06/09/2023
C25707164,Nom_469,Prenom_55,41.48062369823222,Femme,Profession_81,Bizerte,780,Sujet_6,Description_13,Type_1,11/17/2023
C51815596,Nom_945,Prenom_455,37.92914630641739,Femme,Profession_55,Sidi Bouzid,559,Sujet_10,Description_14,Type_1,02/24/2023
C62617954,Nom_232,Prenom_43,31.79946414763959,Homme,Profession_53,Mahdia,893,Sujet_4,Description_10,Type_4,11/23/2023
C24324103,Nom_992,Prenom_554,50.254035151664624,Femme,Profession_24,Tunis,909,Sujet_10,Description_15,Type_3,05/01/2023
C65197326,Nom_853,Prenom_207,61.17308256630878,Homme,Profession_65,Siliana,782,Sujet_4,Description_10,Type_4,10/28/2023
C55536843,Nom_886,Prenom_316,11.84366637060078,Homme,Profession_84,Kairouan,722,Sujet_5,Description_13,Type_3,11/10/2023
C17698461,Nom_858,Prenom_850,29.846953841390167,Femme,Profession_67,Gabes,368,Sujet_9,Description_19,Type_3,06/12/2023
C63770569,Nom_525,Prenom_769,28.3429159814914,Femme,Profession_58,Jendouba,977,Sujet_4,Description_17,Type_3,11/27/2023
C56036617,Nom_141,Prenom_171,26.971438517053606,Homme,Profession_93,Ben Arous,696,Sujet_5,Description_7,Type_1,04/09/2023
C25947003,Nom_645,Prenom_913,32.41823590970836,Femme,Profession_28,Medenine,663,Sujet_5,Description_12,Type_5,09/28/2023
C74361113,Nom_335,Prenom_211,37.36471272671176,Homme,Profession_98,Sousse,846,Sujet_7,Description_20,Type_4,03/04/2023
C60907514,Nom_825,Prenom_252,40.84701305667609,Homme,Profession_42,Medenine,503,Sujet_5,Description_16,Type_4,03/11/2023
C68913913,Nom_888,Prenom_474,38.072730051271584,Homme,Profession_99,Bizerte,852,Sujet_1,Description_5,Type_2,06/21/2023
C61962398,Nom_228,Prenom_827,40.80471635262548,Femme,Profession_82,Gabes,412,Sujet_2,Description_9,Type_3,02/22/2023
C59171047,Nom_958,Prenom_306,41.20084213593189,Homme,Profession_97,Kebili,422,Sujet_7,Description_1,Type_1,12/28/2023
C79344940,Nom_647,Prenom_941,44.707871278249414,Homme,Profession_14,Tunis,622,Sujet_4,Description_7,Type_4,05/25/2023
C89233313,Nom_961,Prenom_492,38.65102138207229,Femme,Profession_26,Sfax,368,Sujet_1,Description_16,Type_4,05/27/2023
C21581477,Nom_699,Prenom_91,30.437171351896183,Homme,Profession_49,Ben Arous,476,Sujet_4,Description_10,Type_2,09/11/2023
C14370406,Nom_429,Prenom_832,38.763734441202395,Femme,Profession_94,Ariana,291,Sujet_5,Description_19,Type_1,04/19/2023
C37548730,Nom_348,Prenom_462,36.94057757977712,Homme,Profession_97,Beja,706,Sujet_5,Description_9,Type_5,01/02/2023
C28745001,Nom_978,Prenom_986,22.615301076179104,Homme,Profession_91,Kairouan,649,Sujet_8,Description_7,Type_2,05/08/2023
C45465583,Nom_705,Prenom_82,30.493016884713587,Femme,Profession_26,Le Kef,978,Sujet_1,Description_17,Type_1,05/08/2023
C77489551,Nom_571,Prenom_484,37.533271205595526,Femme,Profession_32,Gabes,758,Sujet_10,Description_16,Type_3,03/07/2023
C50823985,Nom_253,Prenom_511,41.001347153077724,Femme,Profession_59,La Manouba,876,Sujet_9,Description_18,Type_3,02/19/2023
C55203049,Nom_724,Prenom_955,46.713534417652475,Homme,Profession_100,Jendouba,876,Sujet_3,Description_15,Type_2,06/25/2023
C64756104,Nom_796,Prenom_751,29.20880867359846,Homme,Profession_84,Ariana,135,Sujet_9,Description_11,Type_5,10/17/2023
C32905227,Nom_462,Prenom_672,28.78213238278628,Femme,Profession_19,Tozeur,412,Sujet_7,Description_16,Type_2,01/04/2023
C74222396,Nom_678,Prenom_652,36.64720602737598,Homme,Profession_92,Siliana,510,Sujet_7,Description_4,Type_2,06/21/2023
C57638576,Nom_472,Prenom_348,17.750233485225525,Femme,Profession_42,Bizerte,908,Sujet_1,Description_1,Type_5,08/12/2023
C55689062,Nom_459,Prenom_745,35.696820815093666,Homme,Profession_3,Nabeul,908,Sujet_2,Description_3,Type_3,01/08/2023
C26294999,Nom_311,Prenom_904,41.15713283085376,Femme,Profession_3,Beja,689,Sujet_7,Description_14,Type_2,06/23/2023
C43288407,Nom_821,Prenom_960,48.491292066612786,Femme,Profession_57,Zaghouan,248,Sujet_8,Description_15,Type_3,09/25/2023
C36789059,Nom_591,Prenom_725,39.94293942037181,Homme,Profession_40,Nabeul,687,Sujet_9,Description_17,Type_3,04/06/2023
C74230092,Nom_36,Prenom_620,43.841334215364014,Femme,Profession_54,Siliana,517,Sujet_9,Description_12,Type_3,01/02/2023
C12039254,Nom_583,Prenom_769,30.98677861841814,Femme,Profession_11,Sfax,212,Sujet_6,Description_17,Type_1,12/21/2023
C82683910,Nom_152,Prenom_461,26.96108769394035,Homme,Profession_60,Kebili,236,Sujet_8,Description_16,Type_3,07/22/2023
C33442369,Nom_959,Prenom_989,51.09914905517432,Femme,Profession_22,Ariana,963,Sujet_3,Description_7,Type_2,12/04/2023
C94635043,Nom_595,Prenom_592,38.23640141868241,Femme,Profession_21,Sidi Bouzid,517,Sujet_2,Description_2,Type_3,05/11/2023
C28163629,Nom_152,Prenom_48,32.59487041549573,Femme,Profession_96,Nabeul,217,Sujet_9,Description_1,Type_3,12/21/2023
C93963024,Nom_319,Prenom_287,36.95708201218093,Homme,Profession_72,Ariana,714,Sujet_4,Description_4,Type_1,09/20/2023
C77452027,Nom_327,Prenom_610,39.424862978274625,Femme,Profession_48,Mahdia,759,Sujet_8,Description_17,Type_2,07/24/2023
C36149737,Nom_946,Prenom_998,38.480182424905365,Femme,Profession_77,Ben Arous,526,Sujet_1,Description_11,Type_1,01/25/2023
C13770967,Nom_826,Prenom_305,41.9932667019956,Femme,Profession_85,Kairouan,988,Sujet_4,Description_18,Type_4,04/10/2023
C49594561,Nom_46,Prenom_94,35.18902080170485,Femme,Profession_23,Kairouan,235,Sujet_3,Description_13,Type_2,03/02/2023
C66071624,Nom_738,Prenom_966,39.77960299210153,Homme,Profession_72,Gabes,195,Sujet_10,Description_17,Type_3,07/09/2023
C69905360,Nom_589,Prenom_689,24.01801817848184,Femme,Profession_93,Kairouan,197,Sujet_3,Description_14,Type_3,09/23/2023
C41517172,Nom_644,Prenom_547,40.91499490802578,Femme,Profession_47,Le Kef,966,Sujet_4,Description_11,Type_2,01/02/2023
C72744819,Nom_208,Prenom_411,25.223169383820753,Homme,Profession_99,Kairouan,868,Sujet_8,Description_17,Type_5,02/24/2023
C59299856,Nom_28,Prenom_887,28.48367754021243,Homme,Profession_40,Monastir,877,Sujet_2,Description_5,Type_4,06/05/2023
C20864589,Nom_188,Prenom_853,38.7816346349357,Homme,Profession_71,Beja,288,Sujet_2,Description_20,Type_4,12/10/2023
C11841971,Nom_830,Prenom_178,23.37687524521612,Femme,Profession_57,Sidi Bouzid,418,Sujet_6,Description_16,Type_1,05/11/2023
C97735493,Nom_298,Prenom_506,52.79025310842727,Femme,Profession_46,Sousse,360,Sujet_8,Description_10,Type_3,12/22/2023
C14476161,Nom_657,Prenom_851,39.806823518997284,Homme,Profession_74,Gafsa,807,Sujet_10,Description_14,Type_3,11/13/2023
C51223647,Nom_584,Prenom_646,33.55445727250137,Homme,Profession_46,Zaghouan,857,Sujet_4,Description_15,Type_1,01/01/2023
C29907111,Nom_691,Prenom_818,31.324410530347713,Femme,Profession_91,Medenine,185,Sujet_2,Description_9,Type_1,06/11/2023
C42953256,Nom_898,Prenom_34,24.31983293441395,Homme,Profession_31,Siliana,437,Sujet_2,Description_4,Type_1,12/04/2023
C31720068,Nom_139,Prenom_227,22.876735498477117,Homme,Profession_78,Tunis,341,Sujet_1,Description_10,Type_1,05/02/2023
C91102048,Nom_392,Prenom_905,41.287190661913264,Homme,Profession_9,Kairouan,622,Sujet_6,Description_5,Type_3,11/01/2023
C11570503,Nom_205,Prenom_171,61.02684312672834,Femme,Profession_67,Tozeur,533,Sujet_5,Description_6,Type_1,01/19/2023
C45755736,Nom_154,Prenom_398,39.73089121743531,Homme,Profession_54,Siliana,339,Sujet_2,Description_18,Type_3,08/02/2023
C50549075,Nom_30,Prenom_401,35.260587790826634,Femme,Profession_36,Kasserine,603,Sujet_9,Description_9,Type_5,03/20/2023
C65881009,Nom_541,Prenom_224,35.177246536246024,Femme,Profession_17,Sousse,982,Sujet_3,Description_12,Type_1,09/22/2023
C37745467,Nom_174,Prenom_396,35.863564255729116,Homme,Profession_56,Gafsa,266,Sujet_6,Description_12,Type_5,03/02/2023
C65461256,Nom_136,Prenom_789,24.7153981151601,Homme,Profession_82,Ben Arous,565,Sujet_7,Description_6,Type_3,06/02/2023
C67120974,Nom_547,Prenom_269,36.995447966069385,Femme,Profession_1,Kairouan,541,Sujet_8,Description_7,Type_3,02/14/2023
C57926367,Nom_975,Prenom_54,25.974904095427934,Homme,Profession_21,Gabes,859,Sujet_8,Description_1,Type_2,07/05/2023
C22193575,Nom_895,Prenom_447,42.534544766309736,Homme,Profession_85,Bizerte,589,Sujet_8,Description_11,Type_1,02/16/2023
C24473916,Nom_943,Prenom_641,31.88065676683121,Homme,Profession_10,Monastir,957,Sujet_6,Description_2,Type_4,08/09/2023
C46588480,Nom_557,Prenom_57,23.60697667268835,Homme,Profession_28,Gabes,560,Sujet_1,Description_14,Type_4,11/24/2023
C44165529,Nom_709,Prenom_578,37.269178540292664,Homme,Profession_11,Tozeur,484,Sujet_10,Description_15,Type_5,11/14/2023
C91811872,Nom_131,Prenom_357,45.834172232576904,Homme,Profession_87,Le Kef,395,Sujet_4,Description_17,Type_2,03/08/2023
C43094386,Nom_515,Prenom_332,18.774516993114204,Homme,Profession_7,La Manouba,280,Sujet_7,Description_19,Type_5,06/04/2023
C42221553,Nom_5,Prenom_68,31.165879335742357,Homme,Profession_14,Beja,437,Sujet_2,Description_15,Type_1,01/25/2023
C73548198,Nom_957,Prenom_124,35.19355164524105,Femme,Profession_64,Kasserine,734,Sujet_6,Description_11,Type_3,06/12/2023
C85887427,Nom_849,Prenom_141,31.948455030423887,Femme,Profession_29,Tunis,448,Sujet_5,Description_8,Type_4,01/26/2023
C42403838,Nom_654,Prenom_342,38.042557186904475,Homme,Profession_28,Tunis,130,Sujet_6,Description_1,Type_2,09/09/2023
C54097987,Nom_68,Prenom_116,42.95749209980786,Femme,Profession_1,Zaghouan,432,Sujet_9,Description_15,Type_4,10/13/2023
C79532357,Nom_285,Prenom_884,44.965374095497246,Homme,Profession_10,Kasserine,202,Sujet_6,Description_12,Type_5,09/14/2023
C73988651,Nom_861,Prenom_436,17.036218854404492,Femme,Profession_29,Kebili,859,Sujet_10,Description_10,Type_2,02/10/2023
C84278205,Nom_531,Prenom_158,41.95363495350722,Femme,Profession_5,Sfax,737,Sujet_3,Description_19,Type_5,02/12/2023
C53118123,Nom_992,Prenom_346,17.442388865414472,Femme,Profession_54,Bizerte,562,Sujet_5,Description_12,Type_4,05/01/2023
C64152852,Nom_917,Prenom_485,24.381922395822876,Femme,Profession_95,Sidi Bouzid,455,Sujet_3,Description_16,Type_4,02/16/2023
C94486354,Nom_985,Prenom_504,18.225829224289452,Femme,Profession_51,Beja,387,Sujet_9,Description_9,Type_1,11/28/2023
C11338445,Nom_421,Prenom_837,29.031880513432764,Femme,Profession_23,Tunis,538,Sujet_7,Description_6,Type_5,11/26/2023
C50911588,Nom_360,Prenom_495,35.68035254488486,Homme,Profession_6,La Manouba,299,Sujet_10,Description_7,Type_1,12/28/2023
C58600119,Nom_995,Prenom_937,55.05539932291636,Femme,Profession_69,Zaghouan,525,Sujet_7,Description_10,Type_3,11/09/2023
C15546702,Nom_755,Prenom_508,47.99801516690255,Homme,Profession_74,Tunis,952,Sujet_10,Description_20,Type_3,04/22/2023
C13074808,Nom_644,Prenom_831,27.019671444803674,Femme,Profession_55,Kasserine,509,Sujet_7,Description_16,Type_5,08/17/2023
C76844475,Nom_911,Prenom_197,47.729300493304116,Homme,Profession_32,Tunis,517,Sujet_8,Description_7,Type_5,01/08/2023
C79539893,Nom_842,Prenom_173,40.452778279083496,Femme,Profession_56,Sidi Bouzid,287,Sujet_3,Description_19,Type_1,10/18/2023
C60214342,Nom_651,Prenom_140,33.38224116759423,Femme,Profession_65,Monastir,676,Sujet_8,Description_7,Type_3,05/03/2023
C88084240,Nom_18,Prenom_365,53.85940056526128,Femme,Profession_16,Kasserine,537,Sujet_9,Description_9,Type_2,12/26/2023
C36906081,Nom_589,Prenom_835,52.48707208885193,Homme,Profession_5,Kairouan,833,Sujet_1,Description_16,Type_5,08/18/2023
C77690599,Nom_71,Prenom_675,36.10287057182183,Homme,Profession_24,Mahdia,701,Sujet_7,Description_1,Type_4,09/24/2023
C70100626,Nom_426,Prenom_695,55.11056733202521,Femme,Profession_58,Le Kef,823,Sujet_3,Description_2,Type_2,04/15/2023
C37806823,Nom_339,Prenom_610,37.995135063407474,Femme,Profession_9,Mahdia,346,Sujet_2,Description_9,Type_4,05/13/2023
C32873628,Nom_253,Prenom_664,42.92878431920616,Homme,Profession_14,Monastir,833,Sujet_10,Description_16,Type_5,12/21/2023
C71136428,Nom_815,Prenom_737,42.899108199428625,Femme,Profession_94,Le Kef,490,Sujet_5,Description_6,Type_2,08/11/2023
C73253051,Nom_603,Prenom_754,42.78372873658093,Femme,Profession_21,Nabeul,723,Sujet_2,Description_16,Type_4,09/07/2023
C64851191,Nom_32,Prenom_181,28.78260139390595,Femme,Profession_5,Monastir,631,Sujet_7,Description_14,Type_3,06/15/2023
C56018828,Nom_104,Prenom_966,39.97866111330865,Femme,Profession_1,Tataouine,611,Sujet_7,Description_9,Type_2,01/19/2023
C11176721,Nom_828,Prenom_97,42.443653756831104,Femme,Profession_8,Tunis,248,Sujet_9,Description_5,Type_4,07/16/2023
C66688283,Nom_650,Prenom_728,32.504316439037865,Femme,Profession_35,Siliana,772,Sujet_1,Description_15,Type_3,09/16/2023
C97134695,Nom_599,Prenom_573,37.31823645341966,Femme,Profession_42,Gabes,793,Sujet_5,Description_18,Type_2,11/19/2023
C75703639,Nom_653,Prenom_764,53.36709838243205,Homme,Profession_62,Zaghouan,855,Sujet_1,Description_13,Type_5,09/20/2023
C55114103,Nom_143,Prenom_486,31.54665782723469,Homme,Profession_11,Sfax,425,Sujet_10,Description_5,Type_4,08/05/2023
C10980720,Nom_411,Prenom_517,42.1333997238786,Homme,Profession_67,Tataouine,721,Sujet_7,Description_11,Type_5,10/01/2023
C62555302,Nom_342,Prenom_328,48.885148932525695,Homme,Profession_95,Zaghouan,163,Sujet_6,Description_18,Type_4,01/10/2023
C34399065,Nom_860,Prenom_254,39.44785906808336,Homme,Profession_43,Kairouan,457,Sujet_7,Description_6,Type_2,03/01/2023
C59698690,Nom_548,Prenom_140,37.59033328351402,Homme,Profession_30,Tataouine,651,Sujet_10,Description_19,Type_3,07/04/2023
C67054419,Nom_114,Prenom_742,37.36677700631344,Femme,Profession_78,Sidi Bouzid,527,Sujet_4,Description_18,Type_4,05/18/2023
C23943975,Nom_160,Prenom_103,45.19078757146151,Femme,Profession_92,Gabes,708,Sujet_4,Description_15,Type_4,10/04/2023
C69232976,Nom_192,Prenom_458,35.43992277519523,Homme,Profession_92,Nabeul,840,Sujet_7,Description_7,Type_3,01/14/2023
C56799424,Nom_730,Prenom_180,46.48445525377556,Femme,Profession_15,Kairouan,218,Sujet_3,Description_7,Type_4,07/18/2023
C25016323,Nom_420,Prenom_176,44.74978013523506,Homme,Profession_53,Tozeur,550,Sujet_6,Description_2,Type_5,10/12/2023
C99281826,Nom_244,Prenom_22,52.770576063170076,Homme,Profession_93,Sidi Bouzid,439,Sujet_2,Description_4,Type_2,04/07/2023
C21858817,Nom_92,Prenom_615,39.47001497205393,Femme,Profession_37,Tozeur,982,Sujet_6,Description_6,Type_2,07/20/2023
C80351968,Nom_242,Prenom_41,28.482482816767174,Homme,Profession_76,Beja,888,Sujet_1,Description_12,Type_4,11/17/2023
C63806033,Nom_865,Prenom_788,33.55961491694419,Homme,Profession_84,Kasserine,984,Sujet_6,Description_16,Type_2,02/15/2023
C80527070,Nom_605,Prenom_417,43.98964195841151,Homme,Profession_12,Monastir,993,Sujet_6,Description_13,Type_3,11/21/2023
C38671348,Nom_633,Prenom_116,44.9323244776729,Homme,Profession_17,Monastir,549,Sujet_3,Description_16,Type_3,06/26/2023
C43708014,Nom_753,Prenom_330,41.82479632409017,Femme,Profession_46,Kasserine,722,Sujet_8,Description_13,Type_4,08/12/2023
C69402267,Nom_4,Prenom_886,30.79568192771466,Femme,Profession_36,Ariana,381,Sujet_3,Description_16,Type_3,06/04/2023
C20737650,Nom_904,Prenom_874,23.581633416836002,Femme,Profession_14,Zaghouan,518,Sujet_9,Description_4,Type_1,12/08/2023
C48605727,Nom_203,Prenom_478,26.379198047252324,Femme,Profession_97,Kebili,259,Sujet_3,Description_15,Type_2,02/12/2023
C82223163,Nom_22,Prenom_480,30.97197513008212,Femme,Profession_6,Ben Arous,297,Sujet_8,Description_19,Type_4,10/16/2023
C51092999,Nom_866,Prenom_465,42.70941454016256,Homme,Profession_33,Monastir,214,Sujet_5,Description_11,Type_5,03/20/2023
C97486959,Nom_291,Prenom_473,45.060899381977514,Femme,Profession_12,Siliana,648,Sujet_1,Description_16,Type_2,04/21/2023
C70907700,Nom_417,Prenom_592,22.44572577356685,Femme,Profession_88,Sidi Bouzid,239,Sujet_5,Description_3,Type_3,01/03/2023
C98293450,Nom_526,Prenom_835,46.146505352716346,Homme,Profession_47,Ariana,196,Sujet_10,Description_6,Type_1,09/03/2023
C45745865,Nom_209,Prenom_63,30.060740293613883,Femme,Profession_47,Kairouan,983,Sujet_8,Description_9,Type_4,03/06/2023
C64754735,Nom_798,Prenom_589,37.378958389048414,Femme,Profession_51,Sousse,442,Sujet_1,Description_4,Type_5,05/11/2023
C14885993,Nom_896,Prenom_190,58.28016165688616,Homme,Profession_33,Gafsa,936,Sujet_2,Description_12,Type_1,08/01/2023
C59457520,Nom_39,Prenom_148,22.615350549260405,Homme,Profession_89,Gafsa,620,Sujet_7,Description_5,Type_3,12/28/2023
C49918652,Nom_642,Prenom_149,28.211533358362658,Femme,Profession_91,Medenine,869,Sujet_4,Description_19,Type_5,08/20/2023
C48339722,Nom_215,Prenom_602,45.02518032247459,Femme,Profession_5,Tataouine,644,Sujet_3,Description_19,Type_4,11/03/2023
C23874852,Nom_475,Prenom_933,36.096249399391645,Femme,Profession_86,Gafsa,691,Sujet_9,Description_13,Type_2,11/27/2023
C29494224,Nom_159,Prenom_194,31.19173558135852,Homme,Profession_76,Jendouba,263,Sujet_7,Description_4,Type_4,04/07/2023
C60509697,Nom_98,Prenom_27,24.337538435793668,Homme,Profession_54,Tozeur,353,Sujet_10,Description_7,Type_1,02/06/2023
C74883896,Nom_573,Prenom_355,44.26316687794126,Femme,Profession_63,Gafsa,771,Sujet_8,Description_11,Type_1,08/05/2023
C57392349,Nom_366,Prenom_710,48.21986962470212,Homme,Profession_95,Ben Arous,132,Sujet_2,Description_8,Type_5,07/03/2023
C63505452,Nom_401,Prenom_617,28.71426098399213,Homme,Profession_86,Mahdia,333,Sujet_6,Description_20,Type_1,05/01/2023
C28352229,Nom_332,Prenom_153,20.669546834426303,Femme,Profession_34,Sidi Bouzid,918,Sujet_10,Description_6,Type_3,05/24/2023
